"ID","INV","DATA","CATALOG","PCODE","QTY","custnum","custname","TYPE"
3450,149748,10/97/20',Sports,SP1600,1,552,NULL,,Orders'
3451,172368,2/98/23',Pets,PT2000,2,553,NULL,,Orders'
3452,172368,2/98/23',Pets,PT4200,1,554,NULL,,Orders'
3453,190247,5/98/18',Sports,SP1300,1,555,NULL,,Orders'
3454,200548,7/98/1',Sports,SP1300,3,556,NULL,,Orders'
3455,200548,7/98/1',Sports,SP2200,1,557,NULL,,Orders'
3456,200548,7/98/1',Sports,SP3100,4,558,NULL,,Orders'
3457,227137,10/98/22',Sports,SP2300,1,559,NULL,,Orders'
3458,233242,11/98/17',Pets,PT4100,1,56,NULL,,Orders'
3459,107817,6/00/14',Sports,SP1600,1,560,NULL,,Orders'
3460,121561,8/00/31',Sports,SP3000,1,561,NULL,,Orders'
3461,126293,9/00/25',Gardening,GD1500,4,562,NULL,,Orders'
3462,142086,12/00/17',Collectibles,CC1500,1,563,NULL,,Orders'
3463,142086,12/00/17',Collectibles,CC3200,1,564,NULL,,Orders'
3464,142086,12/00/17',Collectibles,CC4700,2,565,NULL,,Orders'
3465,149222,1/01/24',Pets,PT1400,1,566,NULL,,Orders'
3466,149748,1/01/27',Sports,SP1600,1,567,NULL,,Orders'
3467,112399,4/97/4',Gardening,GD2000,1,568,NULL,,Orders'
3468,112399,4/97/4',Gardening,GD2400,3,569,NULL,,Orders'
3469,112399,4/97/4',Gardening,GD3300,1,57,NULL,,Orders'
3470,124184,6/97/7',Pets,PT4100,4,570,NULL,,Orders'
3471,137163,8/97/14',Pets,PT1300,4,571,NULL,,Orders'
3472,138049,8/97/19',Pets,PT4600,2,572,NULL,,Orders'
3473,171844,2/98/20',Pets,PT2400,1,573,NULL,,Orders'
3474,207273,7/98/30',Sports,SP3100,1,574,NULL,,Orders'
3475,215752,9/98/4',Pets,PT1400,1,575,NULL,,Orders'
3476,112399,7/00/12',Gardening,GD2000,1,576,NULL,,Orders'
3477,112399,7/00/12',Gardening,GD2400,3,577,NULL,,Orders'
3478,112399,7/00/12',Gardening,GD3300,1,578,NULL,,Orders'
3479,124184,9/00/14',Pets,PT4100,4,579,NULL,,Orders'
3480,137163,11/00/21',Pets,PT1300,4,58,NULL,,Orders'
3481,138049,11/00/26',Pets,PT4600,2,580,NULL,,Orders'
3482,171844,5/01/30',Pets,PT2400,1,581,NULL,,Orders'
3483,117426,5/97/2',Pets,PT1100,1,582,NULL,,Orders'
3484,117426,5/97/2',Pets,PT1400,1,583,NULL,,Orders'
3485,117426,5/97/2',Pets,PT4200,1,584,NULL,,Orders'
3486,117426,5/97/2',Pets,PT4200,2,585,NULL,,Orders'
3487,118180,5/97/6',Gardening,GD1400,3,586,NULL,,Orders'
3488,118180,5/97/6',Gardening,GD1600,1,587,NULL,,Orders'
3489,118180,5/97/6',Gardening,GD3000,1,588,NULL,,Orders'
3490,144605,9/97/22',Sports,SP3100,1,589,NULL,,Orders'
3491,149749,10/97/20',Software,SW1612,3,59,NULL,,Orders'
3492,149749,10/97/20',Software,SW3617,1,590,NULL,,Orders'
3493,149749,10/97/20',Software,SW4773,2,591,NULL,,Orders'
3494,150130,10/97/22',Toys,TY5200,1,592,NULL,,Orders'
3495,152027,11/97/1',Pets,PT1200,4,593,NULL,,Orders'
3496,171303,2/98/17',Sports,SP2400,4,594,NULL,,Orders'
3497,186810,5/98/3',Gardening,GD2300,3,595,NULL,,Orders'
3498,187970,5/98/8',Toys,TY1750,1,596,NULL,,Orders'
3499,187970,5/98/8',Toys,TY1900,1,597,NULL,,Orders'
3500,187970,5/98/8',Toys,TY4800,4,598,NULL,,Orders'
3501,187970,5/98/8',Toys,TY5300,1,599,NULL,,Orders'
3502,192539,5/98/28',Gardening,GD1200,1,6,NULL,,Orders'
3503,192539,5/98/28',Gardening,GD1300,4,60,NULL,,Orders'
3504,192539,5/98/28',Gardening,GD2200,3,600,NULL,,Orders'
3505,193460,6/98/1',Toys,TY1750,1,601,NULL,,Orders'
3506,193460,6/98/1',Toys,TY1950,3,602,NULL,,Orders'
3507,193460,6/98/1',Toys,TY4500,1,603,NULL,,Orders'
3508,193460,6/98/1',Toys,TY4600,1,604,NULL,,Orders'
3509,204682,7/98/19',Sports,SP2300,3,605,NULL,,Orders'
3510,204682,7/98/19',Sports,SP3100,1,606,NULL,,Orders'
3511,225492,10/98/15',Sports,SP1000,4,607,NULL,,Orders'
3512,226707,10/98/20',Pets,PT2100,3,608,NULL,,Orders'
3513,233731,11/98/19',Collectibles,CC4400,1,609,NULL,,Orders'
3514,117426,8/00/9',Pets,PT1100,1,61,NULL,,Orders'
3515,117426,8/00/9',Pets,PT1400,1,610,NULL,,Orders'
3516,117426,8/00/9',Pets,PT4200,1,611,NULL,,Orders'
3517,117426,8/00/9',Pets,PT4200,2,612,NULL,,Orders'
3518,118180,8/00/13',Gardening,GD1400,3,613,NULL,,Orders'
3519,118180,8/00/13',Gardening,GD1600,1,614,NULL,,Orders'
3520,118180,8/00/13',Gardening,GD3000,1,615,NULL,,Orders'
3521,144605,12/00/30',Sports,SP3100,1,616,NULL,,Orders'
3522,149749,1/01/27',Software,SW1612,3,617,NULL,,Orders'
3523,149749,1/01/27',Software,SW3617,1,618,NULL,,Orders'
3524,149749,1/01/27',Software,SW4773,2,619,NULL,,Orders'
3525,150130,1/01/29',Toys,TY5200,1,62,NULL,,Orders'
3526,152027,2/01/8',Pets,PT1200,4,620,NULL,,Orders'
3527,171303,5/01/27',Sports,SP2400,4,621,NULL,,Orders'
3528,106577,2/97/27',Sports,SP3100,1,622,NULL,,Orders'
3529,110759,3/97/25',Pets,PT1000,2,623,NULL,,Orders'
3530,113684,4/97/11',Pets,PT2000,1,624,NULL,,Orders'
3531,113684,4/97/11',Pets,PT3200,1,625,NULL,,Orders'
3532,113684,4/97/11',Pets,PT3300,2,626,NULL,,Orders'
3533,113684,4/97/11',Pets,PT3500,1,627,NULL,,Orders'
3534,153142,11/97/7',Pets,PT2200,1,628,NULL,,Orders'
3535,165282,1/98/13',Software,SW2782,1,629,NULL,,Orders'
3536,165281,1/98/13',Toys,TY1700,1,63,NULL,,Orders'
3537,167907,1/98/29',Sports,SP2300,1,630,NULL,,Orders'
3538,184415,4/98/22',Gardening,GD4300,3,631,NULL,,Orders'
3539,210342,8/98/12',Pets,PT4300,4,632,NULL,,Orders'
3540,223206,10/98/5',Collectibles,CC3600,3,633,NULL,,Orders'
3541,224592,10/98/11',Pets,PT3500,1,634,NULL,,Orders'
3542,106577,6/00/6',Sports,SP3100,1,635,NULL,,Orders'
3543,110759,7/00/2',Pets,PT1000,2,636,NULL,,Orders'
3544,113684,7/00/19',Pets,PT2000,1,637,NULL,,Orders'
3545,113684,7/00/19',Pets,PT3200,1,638,NULL,,Orders'
3546,113684,7/00/19',Pets,PT3300,2,639,NULL,,Orders'
3547,113684,7/00/19',Pets,PT3500,1,64,NULL,,Orders'
3548,153142,2/01/14',Pets,PT2200,1,640,NULL,,Orders'
3549,165282,4/01/22',Software,SW2782,1,641,NULL,,Orders'
3550,165281,4/01/22',Toys,TY1700,1,642,NULL,,Orders'
3551,167907,5/01/8',Sports,SP2300,1,643,NULL,,Orders'
3552,120263,5/97/17',Sports,SP3200,4,644,NULL,,Orders'
3553,127158,6/97/23',Gardening,GD3400,3,645,NULL,,Orders'
3554,136395,8/97/10',Gardening,GD1600,1,646,NULL,,Orders'
3555,136395,8/97/10',Gardening,GD3200,1,647,NULL,,Orders'
3556,136395,8/97/10',Gardning,GD3200,1,648,NULL,,Orders'
3557,136395,8/97/10',Gardening,GD4200,3,649,NULL,,Orders'
3558,137344,8/97/15',Pets,PT4300,1,65,NULL,,Orders'
3559,150132,10/97/22',Sports,SP2400,2,650,NULL,,Orders'
3560,158847,12/97/7',Pets,PT4100,2,651,NULL,,Orders'
3561,170757,2/98/14',Sports,SP1000,3,652,NULL,,Orders'
3562,178924,3/98/28',Pets,PT1200,1,653,NULL,,Orders'
3563,210125,8/98/11',Pets,PT4300,1,654,NULL,,Orders'
3564,229048,10/98/30',Toys,TY4800,3,655,NULL,,Orders'
3565,241844,12/98/24',Pets,PT1300,2,656,NULL,,Orders'
3566,120263,8/00/24',Sports,SP3200,4,657,NULL,,Orders'
3567,127158,9/00/30',Gardening,GD3400,3,658,NULL,,Orders'
3568,136395,11/00/17',Gardening,GD1600,1,659,NULL,,Orders'
3569,136395,11/00/17',Gardening,GD3200,1,66,NULL,,Orders'
3570,136395,11/00/17',Gardening,GD3200,1,660,NULL,,Orders'
3571,136395,11/00/17',Gardening,GD4200,3,661,NULL,,Orders'
3572,137344,11/00/22',Pets,PT4300,1,662,NULL,,Orders'
3573,150132,1/01/29',Sports,SP2400,2,663,NULL,,Orders'
3574,158847,3/01/16',Pets,PT4100,2,664,NULL,,Orders'
3575,170757,5/01/24',Sports,SP1000,3,665,NULL,,Orders'
3576,104129,2/97/11',Sports,SP2000,1,666,NULL,,Orders'
3577,120267,5/97/17',Pets,PT1100,1,667,NULL,,Orders'
3578,121393,5/97/23',Pets,PT4300,2,668,NULL,,Orders'
3579,154053,11/97/12',Pets,PT3200,1,669,NULL,,Orders'
3580,184641,4/98/23',Pets,PT4500,1,67,NULL,,Orders'
3581,184642,4/98/23',Sports,SP2200,1,670,NULL,,Orders'
3582,185278,4/98/26',Pets,PT4600,1,671,NULL,,Orders'
3583,196054,6/98/12',Software,SW4550,1,672,NULL,,Orders'
3584,196054,6/98/12',Software,SW4550,1,673,NULL,,Orders'
3585,196054,6/98/12',Software,SW9023,1,674,NULL,,Orders'
3586,196054,6/98/12',Software,SW9521,1,675,NULL,,Orders'
3587,198649,6/98/23',Gardening,GD1400,1,676,NULL,,Orders'
3588,198649,6/98/23',Gardening,GD3100,1,677,NULL,,Orders'
3589,198649,6/98/23',Gardening,GD3200,1,678,NULL,,Orders'
3590,206314,7/98/26',Sports,SP2400,1,679,NULL,,Orders'
3591,206314,7/98/26',Sports,SP2600,1,68,NULL,,Orders'
3592,206314,7/98/26',Sports,SP3200,1,680,NULL,,Orders'
3593,220078,9/98/22',Pets,PT1000,1,681,NULL,,Orders'
3594,223444,10/98/6',Sports,SP3400,1,682,NULL,,Orders'
3595,224131,10/98/9',Sports,SP1500,1,683,NULL,,Orders'
3596,231848,11/98/11',Toys,TY4600,3,684,NULL,,Orders'
3597,104129,5/00/21',Sports,SP2000,1,685,NULL,,Orders'
3598,120267,8/00/24',Pets,PT1100,1,686,NULL,,Orders'
3599,121393,8/00/30',Pets,PT4300,2,687,NULL,,Orders'
3600,154053,2/01/19',Pets,PT3200,1,688,NULL,,Orders'
3601,101514,1/97/23',Software,SW3625,3,689,NULL,,Orders'
3602,112242,4/97/3',Sports,SP3200,1,69,NULL,,Orders'
3603,116156,4/97/25',Collectibles,CC3600,1,690,NULL,,Orders'
3604,116156,4/97/25',Collectibles,CC3700,1,691,NULL,,Orders'
3605,116156,4/97/25',Collectibles,CC4400,1,692,NULL,,Orders'
3606,128767,7/97/1',Toys,TY4600,1,693,NULL,,Orders'
3607,129168,7/97/3',Sports,SP1000,1,694,NULL,,Orders'
3608,159202,12/97/9',Pets,PT3300,1,695,NULL,,Orders'
3609,165929,1/98/17',Gardening,GD3100,1,696,NULL,,Orders'
3610,166587,1/98/21',Pets,PT4500,1,697,NULL,,Orders'
3611,168576,2/98/2',Gardening,GD3000,1,698,NULL,,Orders'
3612,168576,2/98/2',Gardening,GD3200,1,699,NULL,,Orders'
3613,168576,2/98/2',Gardening,GD4200,1,7,NULL,,Orders'
3614,170562,2/98/13',Sports,SP3200,1,70,NULL,,Orders'
3615,202872,7/98/11',Sports,SP2400,1,700,NULL,,Orders'
3616,206807,7/98/28',Sports,SP2200,1,701,NULL,,Orders'
3617,219616,9/98/20',Sports,SP1600,4,702,NULL,,Orders'
3618,219616,9/98/20',Sports,SP3000,1,703,NULL,,Orders'
3619,219616,9/98/20',Sports,SP3300,4,704,NULL,,Orders'
3620,219616,9/98/20',Sports,SP3400,4,705,NULL,,Orders'
3621,228082,10/98/26',Pets,PT2300,1,706,NULL,,Orders'
3622,101514,5/00/2',Software,SW3625,3,707,NULL,,Orders'
3623,112242,7/00/11',Sports,SP3200,1,708,NULL,,Orders'
3624,116156,8/00/2',Collectibles,CC3600,1,709,NULL,,Orders'
3625,116156,8/00/2',Collectibles,CC3700,1,71,NULL,,Orders'
3626,116156,8/00/2',Collectibles,CC4400,1,710,NULL,,Orders'
3627,128767,10/00/8',Toys,TY4600,1,711,NULL,,Orders'
3628,129168,10/00/10',Sports,SP1000,1,712,NULL,,Orders'
3629,159202,3/01/18',Pets,PT3300,1,713,NULL,,Orders'
3630,165929,4/01/26',Gardening,GD3100,1,714,NULL,,Orders'
3631,166587,4/01/30',Pets,PT4500,1,715,NULL,,Orders'
3632,168576,5/01/12',Gardening,GD3000,1,716,NULL,,Orders'
3633,168576,5/01/12',Gardening,GD3200,1,717,NULL,,Orders'
3634,168576,5/01/12',Gardening,GD4200,1,718,NULL,,Orders'
3635,170562,5/01/23',Sports,SP3200,1,719,NULL,,Orders'
3636,112082,4/97/2',Gardening,GD1500,1,72,NULL,,Orders'
3637,114536,4/97/16',Sports,SP1300,1,720,NULL,,Orders'
3638,137173,8/97/14',Toys,TY4500,1,721,NULL,,Orders'
3639,157887,12/97/2',Toys,TY1650,1,722,NULL,,Orders'
3640,162112,12/97/24',Software,SW9521,4,723,NULL,,Orders'
3641,175460,3/98/11',Toys,TY3300,1,724,NULL,,Orders'
3642,175460,3/98/11',Toys,TY3700,1,725,NULL,,Orders'
3643,175460,3/98/11',Toys,TY4400,1,726,NULL,,Orders'
3644,186819,5/98/3',Pets,PT2000,1,727,NULL,,Orders'
3645,192319,5/98/27',Toys,TY1100,1,728,NULL,,Orders'
3646,192319,5/98/27',Toys,TY1200,1,729,NULL,,Orders'
3647,192319,5/98/27',Toys,TY4400,2,73,NULL,,Orders'
3648,194855,6/98/7',Sports,SP3200,1,730,NULL,,Orders'
3649,202389,7/98/9',Toys,TY1500,1,731,NULL,,Orders'
3650,218179,9/98/14',Toys,TY4600,4,732,NULL,,Orders'
3651,220544,9/98/24',Pets,PT2000,1,733,NULL,,Orders'
3652,220544,9/98/24',Pets,PT2100,1,734,NULL,,Orders'
3653,220544,9/98/24',Pets,PT4200,1,735,NULL,,Orders'
3654,220544,9/98/24',Pets,PT4500,4,736,NULL,,Orders'
3655,112082,7/00/10',Gardening,GD1500,1,737,NULL,,Orders'
3656,114536,7/00/24',Sports,SP1300,1,738,NULL,,Orders'
3657,137173,11/00/21',Toys,TY4500,1,739,NULL,,Orders'
3658,157887,3/01/11',Toys,TY1650,1,74,NULL,,Orders'
3659,162112,4/01/2',Software,SW9521,4,740,NULL,,Orders'
3660,98957,1/97/3',Sports,SP3400,1,741,NULL,,Orders'
3661,136795,8/97/12',Collectibles,CC4100,1,742,NULL,,Orders'
3662,136795,8/97/12',Collectibles,CC4200,1,743,NULL,,Orders'
3663,136795,8/97/12',Collectibles,CC4600,3,744,NULL,,Orders'
3664,159616,12/97/11',Gardening,GD3200,3,745,NULL,,Orders'
3665,197511,6/98/18',Sports,SP1300,1,746,NULL,,Orders'
3666,216491,9/98/7',Toys,TY1950,2,747,NULL,,Orders'
3667,218396,9/98/15',Software,SW4323,1,748,NULL,,Orders'
3668,241847,12/98/24',Toys,TY1500,1,749,NULL,,Orders'
3669,98957,4/00/12',Sports,SP3400,1,75,NULL,,Orders'
3670,136795,11/00/19',Collectibles,CC4100,1,750,NULL,,Orders'
3671,136795,11/00/19',Collectibles,CC4200,1,751,NULL,,Orders'
3672,136795,11/00/19',Collectibles,CC4600,3,752,NULL,,Orders'
3673,159616,3/01/20',Gardening,GD3200,3,753,NULL,,Orders'
3674,122130,5/97/27',Sports,SP2000,1,754,NULL,,Orders'
3675,143266,9/97/15',Sports,SP2600,3,755,NULL,,Orders'
3676,144615,9/97/22',Sports,SP1400,1,756,NULL,,Orders'
3677,144615,9/97/22',Sports,SP2600,1,757,NULL,,Orders'
3678,144615,9/97/22',Sports,SP2700,1,758,NULL,,Orders'
3679,158087,12/97/3',Pets,PT4400,1,759,NULL,,Orders'
3680,161926,12/97/23',Toys,TY1200,1,76,NULL,,Orders'
3681,164243,1/98/6',Pets,PT1200,1,760,NULL,,Orders'
3682,185717,4/98/28',Gardening,GD2400,1,761,NULL,,Orders'
3683,186821,5/98/3',Gardening,GD1200,1,762,NULL,,Orders'
3684,188645,5/98/11',Collectibles,CC3600,1,763,NULL,,Orders'
3685,190958,5/98/21',Pets,PT2100,1,764,NULL,,Orders'
3686,208181,8/98/3',Sports,SP1100,1,765,NULL,,Orders'
3687,208181,8/98/3',Sports,SP2300,1,766,NULL,,Orders'
3688,208181,8/98/3',Sports,SP3200,1,767,NULL,,Orders'
3689,217460,9/98/11',Sports,SP3300,1,768,NULL,,Orders'
3690,220325,9/98/23',Pets,PT3300,1,769,NULL,,Orders'
3691,240944,12/98/20',Toys,TY1500,1,77,NULL,,Orders'
3692,122130,9/00/3',Sports,SP2000,1,770,NULL,,Orders'
3693,143266,12/00/23',Sports,SP2600,3,771,NULL,,Orders'
3694,144615,12/00/30',Sports,SP1400,1,772,NULL,,Orders'
3695,144615,12/00/30',Sports,SP2600,1,773,NULL,,Orders'
3696,144615,12/00/30',Sports,SP2700,1,774,NULL,,Orders'
3697,158087,3/01/12',Pets,PT4400,1,775,NULL,,Orders'
3698,161926,4/01/1',Toys,TY1200,1,776,NULL,,Orders'
3699,164243,4/01/15',Pets,PT1200,1,777,NULL,,Orders'
3700,103548,2/97/7',Sports,SP1300,1,778,NULL,,Orders'
3701,119350,5/97/12',Sports,SP2700,4,779,NULL,,Orders'
3702,138253,8/97/20',Sports,SP3100,1,78,NULL,,Orders'
3703,142105,9/97/9',Sports,SP3200,1,780,NULL,,Orders'
3704,156549,11/97/25',Pets,PT3300,1,781,NULL,,Orders'
3705,161536,12/97/21',Toys,TY2200,1,782,NULL,,Orders'
3706,172965,2/98/26',Sports,SP3000,1,783,NULL,,Orders'
3707,187483,5/98/6',Gardening,GD2000,1,784,NULL,,Orders'
3708,189565,5/98/15',Gardening,GD3300,2,785,NULL,,Orders'
3709,195826,6/98/11',Gardening,GD1500,1,786,NULL,,Orders'
3710,209120,8/98/7',Toys,TY1300,1,787,NULL,,Orders'
3711,212747,8/98/22',Pets,PT3500,1,788,NULL,,Orders'
3712,218185,9/98/14',Pets,PT2100,4,789,NULL,,Orders'
3713,219623,9/98/20',Sports,sp2000,2,79,NULL,,Orders'
3714,103548,5/00/17',Sports,SP1300,1,790,NULL,,Orders'
3715,119350,8/00/19',Sports,SP2700,4,791,NULL,,Orders'
3716,138253,11/00/27',Sports,SP3100,1,792,NULL,,Orders'
3717,142105,12/00/17',Sports,SP3200,1,793,NULL,,Orders'
3718,156549,3/01/4',Pets,PT3300,1,794,NULL,,Orders'
3719,161536,3/01/30',Toys,TY2200,1,795,NULL,,Orders'
3720,152040,11/97/1',Sports,SP2600,4,796,NULL,,Orders'
3721,162631,12/97/27',Pets,PT3300,1,797,NULL,,Orders'
3722,182819,4/98/15',Sports,SP2000,2,798,NULL,,Orders'
3723,194183,6/98/4',Gardening,GD1300,2,799,NULL,,Orders'
3724,194183,6/98/4',Gardening,GD2000,1,8,NULL,,Orders'
3725,194183,6/98/4',Gardening,GD3200,3,80,NULL,,Orders'
3726,199355,6/98/26',Pets,PT3500,2,800,NULL,,Orders'
3727,199586,6/98/27',Pets,PT3100,1,801,NULL,,Orders'
3728,207285,7/98/30',Gardening,GD2000,3,802,NULL,,Orders'
3729,207285,7/98/30',Gardening,GD2200,1,803,NULL,,Orders'
3730,207285,7/98/30',Gardening,GD3400,3,804,NULL,,Orders'
3731,221959,9/98/30',Toys,TY3200,1,805,NULL,,Orders'
3732,226718,10/98/20',Pets,PT4600,1,806,NULL,,Orders'
3733,238665,12/98/10',Sports,SP1200,4,807,NULL,,Orders'
3734,152040,2/01/8',Sports,SP2600,4,8074,NULL,,Orders'
3735,162631,4/01/5',Pets,PT3300,1,808,NULL,,Orders'
3736,98960,1/97/3',Gardening,GD2200,3,809,NULL,,Orders'
3737,108911,3/97/14',Pets,PT4200,1,81,NULL,,Orders'
3738,111756,3/97/31',Gardening,GD2300,1,810,NULL,,Orders'
3739,118005,5/97/5',Gardening,GD1010,1,811,NULL,,Orders'
3740,125168,6/97/12',Pets,PT1200,3,812,NULL,,Orders'
3741,135070,8/97/3',Toys,TY1900,1,813,NULL,,Orders'
3742,149600,10/97/19',Toys,TY2100,4,814,NULL,,Orders'
3743,149600,10/97/19',Toys,TY2600,1,815,NULL,,Orders'
3744,149600,10/97/19',Toys,TY4300,3,816,NULL,,Orders'
3745,149600,10/97/19',Toys,TY4700,3,817,NULL,,Orders'
3746,152425,11/97/3',Sports,SP1300,1,818,NULL,,Orders'
3747,164978,1/98/11',Gardening,GD1001,1,819,NULL,,Orders'
3748,164978,1/98/11',Gardening,GD1100,4,82,NULL,,Orders'
3749,164978,1/98/11',Gardening,GD3000,3,820,NULL,,Orders'
3750,164978,1/98/11',Gardening,GD4300,1,821,NULL,,Orders'
3751,187043,5/98/4',Sports,SP1500,1,822,NULL,,Orders'
3752,189806,5/98/16',Pets,PT2400,1,823,NULL,,Orders'
3753,192325,5/98/27',Toys,TY1100,1,824,NULL,,Orders'
3754,193965,6/98/3',Sports,SP3200,1,825,NULL,,Orders'
3755,200563,7/98/1',Sports,SP1000,2,826,NULL,,Orders'
3756,200563,7/98/1',Sports,SP2200,1,827,NULL,,Orders'
3757,200563,7/98/1',Sports,SP2300,1,828,NULL,,Orders'
3758,200563,7/98/1',Sports,SP3000,4,829,NULL,,Orders'
3759,234876,11/98/24',Toys,TY4700,1,83,NULL,,Orders'
3760,98960,4/00/12',Gardening,GD2200,3,830,NULL,,Orders'
3761,108911,6/00/21',Pets,PT4200,1,831,NULL,,Orders'
3762,111756,7/00/8',Gardening,GD2300,1,832,NULL,,Orders'
3763,118005,8/00/12',Gardening,GD1010,1,833,NULL,,Orders'
3764,125168,9/00/19',Pets,PT1200,3,834,NULL,,Orders'
3765,135070,11/00/10',Toys,TY1900,1,835,NULL,,Orders'
3766,149600,1/01/26',Toys,TY2100,4,836,NULL,,Orders'
3767,149600,1/01/26',Toys,TY2600,1,837,NULL,,Orders'
3768,149600,1/01/26',Toys,TY4300,3,838,NULL,,Orders'
3769,149600,1/01/26',Toys,TY4700,3,839,NULL,,Orders'
3770,152425,2/01/10',Sports,SP1300,1,84,NULL,,Orders'
3771,164978,4/01/20',Gardening,GD1001,1,840,NULL,,Orders'
3772,164978,4/01/20',Gardening,GD1100,4,841,NULL,,Orders'
3773,164978,4/01/20',Gardening,GD3000,3,842,NULL,,Orders'
3774,164978,4/01/20',Gardening,GD4300,1,843,NULL,,Orders'
3775,98961,1/97/3',Pets,PT2100,1,844,NULL,,Orders'
3776,98961,1/97/3',Pets,PT2300,1,845,NULL,,Orders'
3777,98961,1/97/3',Pets,PT2300,1,846,NULL,,Orders'
3778,98961,1/97/3',Pets,PT3200,1,847,NULL,,Orders'
3779,103828,2/97/9',Toys,TY1200,1,848,NULL,,Orders'
3780,113530,4/97/10',Toys,TY4100,1,849,NULL,,Orders'
3781,129967,7/97/7',Sports,SP1000,1,85,NULL,,Orders'
3782,144252,9/97/20',Gardening,GD1300,1,850,NULL,,Orders'
3783,156178,11/97/23',Toys,TY3300,4,851,NULL,,Orders'
3784,157714,12/97/1',Pets,PT4500,1,852,NULL,,Orders'
3785,192106,5/98/26',Sports,SP3000,1,853,NULL,,Orders'
3786,200329,6/98/30',Sports,SP2600,1,854,NULL,,Orders'
3787,200329,6/98/30',Sports,SP2700,1,855,NULL,,Orders'
3788,200329,6/98/30',Sports,SP3200,1,856,NULL,,Orders'
3789,237724,12/98/6',Pets,PT1300,1,857,NULL,,Orders'
3790,237958,12/98/7',Toys,TY3500,2,858,NULL,,Orders'
3791,98961,4/00/12',Pets,PT2100,1,859,NULL,,Orders'
3792,98961,4/00/12',Pets,PT2300,1,86,NULL,,Orders'
3793,98961,4/00/12',Pets,PT2300,1,860,NULL,,Orders'
3794,98961,4/00/12',Pets,PT3200,1,861,NULL,,Orders'
3795,103828,5/00/19',Toys,TY1200,1,862,NULL,,Orders'
3796,113530,7/00/18',Toys,TY4100,1,863,NULL,,Orders'
3797,129967,10/00/14',Sports,SP1000,1,864,NULL,,Orders'
3798,144252,12/00/28',Gardening,GD1300,1,865,NULL,,Orders'
3799,156178,3/01/2',Toys,TY3300,4,866,NULL,,Orders'
3800,157714,3/01/10',Pets,PT4500,1,867,NULL,,Orders'
3801,135450,8/97/5',Software,SW2842,1,868,NULL,,Orders'
3802,141370,9/97/5',Pets,PT1300,3,869,NULL,,Orders'
3803,144445,9/97/21',Sports,SP1500,1,87,NULL,,Orders'
3804,144445,9/97/21',Sports,SP1600,3,870,NULL,,Orders'
3805,144445,9/97/21',Sports,SP2700,3,871,NULL,,Orders'
3806,144445,9/97/21',Sports,SP3000,1,872,NULL,,Orders'
3807,159027,12/97/8',Toys,TY3600,1,873,NULL,,Orders'
3808,171132,2/98/16',Pets,PT2100,1,874,NULL,,Orders'
3809,175282,3/98/10',Sports,SP2300,1,875,NULL,,Orders'
3810,204240,7/98/17',Sports,SP2200,1,876,NULL,,Orders'
3811,204240,7/98/17',Sports,SP2400,1,877,NULL,,Orders'
3812,204240,7/98/17',Sports,SP2700,1,878,NULL,,Orders'
3813,204240,7/98/17',Sports,SP3000,1,879,NULL,,Orders'
3814,216508,9/98/7',Toys,TY1950,1,88,NULL,,Orders'
3815,216768,9/98/8',Sports,SP1400,1,880,NULL,,Orders'
3816,230222,11/98/4',Pets,PT3300,1,881,NULL,,Orders'
3817,135450,11/00/12',Software,SW2842,1,882,NULL,,Orders'
3818,141370,12/00/13',Pets,PT1300,3,883,NULL,,Orders'
3819,144445,12/00/29',Sports,SP1500,1,884,NULL,,Orders'
3820,144445,12/00/29',Sports,SP1600,3,885,NULL,,Orders'
3821,144445,12/00/29',Sports,SP2700,3,886,NULL,,Orders'
3822,144445,12/00/29',Sports,SP3000,1,887,NULL,,Orders'
3823,159027,3/01/17',Toys,TY3600,1,888,NULL,,Orders'
3824,171132,5/01/26',Pets,PT2100,1,889,NULL,,Orders'
3825,111113,3/97/27',Sports,SP3300,1,89,NULL,,Orders'
3826,112100,4/97/2',Collectibles,CC1200,1,890,NULL,,Orders'
3827,124001,6/97/6',Sports,SP1100,1,891,NULL,,Orders'
3828,132214,7/97/19',Toys,TY2400,1,892,NULL,,Orders'
3829,137532,8/97/16',Sports,SP1400,2,893,NULL,,Orders'
3830,150958,10/97/26',Collectibles,CC1100,0,894,NULL,,Orders'
3831,178736,3/98/27',Toys,TY3100,1,895,NULL,,Orders'
3832,185296,4/98/26',Sports,SP1300,1,896,NULL,,Orders'
3833,194875,6/98/7',Gardening,GD2300,2,897,NULL,,Orders'
3834,199123,6/98/25',Sports,SP2700,3,898,NULL,,Orders'
3835,205407,7/98/22',Toys,TY4800,4,899,NULL,,Orders'
3836,236518,12/98/1',Pets,PT1000,1,9,NULL,,Orders'
3837,236518,12/98/1',Pets,PT1100,1,90,NULL,,Orders'
3838,236518,12/98/1',Pets,PT3500,1,900,NULL,,Orders'
3839,111113,7/00/4',Sports,SP3300,1,901,NULL,,Orders'
3840,112100,7/00/10',Collectibles,CC1200,1,902,NULL,,Orders'
3841,124001,9/00/13',Sports,SP1100,1,903,NULL,,Orders'
3842,132214,10/00/26',Toys,TY2400,1,904,NULL,,Orders'
3843,137532,11/00/23',Sports,SP1400,2,905,NULL,,Orders'
3844,150958,2/01/2',Collectibles,CC1100,0,9054,NULL,,Orders'
3845,111604,3/97/30',Toys,TY1100,1,906,NULL,,Orders'
